order_item_id,order_id,product_id,quantity,unit_price,subtotal,created_at
ITEM_0000044874,ORD_00014974,PROD_000201,1,231.7,231.7,2026-06-22T20:12:19.966284Z
ITEM_0000044875,ORD_00014974,PROD_000014,3,1268.78,3806.34,2026-06-22T18:05:09.230918Z
ITEM_0000044876,ORD_00014974,PROD_000254,2,1289.2,2578.4,2026-06-22T01:15:12.597289Z
ITEM_0000044877,ORD_00014974,PROD_000011,3,2289.55,6868.65,2026-06-22T04:32:58.431315Z
ITEM_0000044878,ORD_00014974,PROD_000037,2,855.0,1710.0,2026-06-22T16:31:53.311262Z
ITEM_0000044879,ORD_00014975,PROD_000196,8,421.43,3371.44,2025-10-20T10:50:50.764585Z
ITEM_0000044880,ORD_00014975,PROD_000225,7,121.97,853.79,2025-10-20T19:18:10.493564Z
ITEM_0000044881,ORD_00014975,PROD_000033,8,822.88,6583.04,2025-10-20T19:33:56.820449Z
ITEM_0000044882,ORD_00014976,PROD_000111,5,1812.09,9060.45,2026-01-31T23:19:30.368015Z
ITEM_0000044883,ORD_00014976,PROD_000127,7,216.66,1516.62,2026-01-31T20:51:27.745717Z
ITEM_0000044884,ORD_00014976,PROD_000270,8,1280.77,10246.16,2026-01-31T04:40:52.139807Z
ITEM_0000044885,ORD_00014976,PROD_000274,3,694.76,2084.28,2026-01-31T06:59:10.308816Z
ITEM_0000044886,ORD_00014977,PROD_000211,6,1541.5,9249.0,2025-07-13T04:21:32.575223Z
ITEM_0000044887,ORD_00014977,PROD_000210,5,640.8,3204.0,2025-07-13T14:58:41.990217Z
ITEM_0000044888,ORD_00014977,PROD_000037,3,855.0,2565.0,2025-07-13T10:05:24.738875Z
ITEM_0000044889,ORD_00014977,PROD_000021,5,2370.94,11854.7,2025-07-13T20:35:20.128214Z
ITEM_0000044890,ORD_00014978,PROD_000238,1,1391.07,1391.07,2025-03-08T19:00:51.785790Z
ITEM_0000044891,ORD_00014978,PROD_000028,2,788.58,1577.16,2025-03-08T01:43:28.986923Z
ITEM_0000044892,ORD_00014978,PROD_000081,3,2021.73,6065.19,2025-03-08T07:47:40.953650Z
ITEM_0000044893,ORD_00014979,PROD_000089,3,2221.64,6664.92,2025-01-30T23:49:48.914017Z
ITEM_0000044894,ORD_00014979,PROD_000255,1,2027.89,2027.89,2025-01-30T10:59:49.723155Z
ITEM_0000044895,ORD_00014979,PROD_000128,1,1198.75,1198.75,2025-01-30T00:01:35.240559Z
ITEM_0000044896,ORD_00014979,PROD_000203,1,1098.72,1098.72,2025-01-30T18:01:17.671387Z
ITEM_0000044897,ORD_00014980,PROD_000086,2,270.67,541.34,2025-06-02T05:03:18.029318Z
ITEM_0000044898,ORD_00014980,PROD_000182,2,683.74,1367.48,2025-06-02T06:28:16.949197Z
ITEM_0000044899,ORD_00014981,PROD_000257,3,990.35,2971.05,2026-03-18T15:42:22.681896Z
ITEM_0000044900,ORD_00014981,PROD_000081,4,2021.73,8086.92,2026-03-18T10:47:29.991080Z
ITEM_0000044901,ORD_00014981,PROD_000240,4,2045.35,8181.4,2026-03-18T14:54:51.043881Z
ITEM_0000044902,ORD_00014982,PROD_000252,4,245.48,981.92,2025-10-04T19:56:46.963426Z
ITEM_0000044903,ORD_00014982,PROD_000146,1,910.42,910.42,2025-10-04T17:50:08.148827Z
ITEM_0000044904,ORD_00014982,PROD_000264,2,184.37,368.74,2025-10-04T13:09:20.287778Z
ITEM_0000044905,ORD_00014983,PROD_000098,5,530.54,2652.7,2025-05-25T08:09:52.667155Z
ITEM_0000044906,ORD_00014983,PROD_000215,3,444.61,1333.83,2025-05-25T20:24:28.969920Z
ITEM_0000044907,ORD_00014983,PROD_000269,7,331.03,2317.21,2025-05-25T05:32:51.068495Z
ITEM_0000044908,ORD_00014984,PROD_000024,3,840.82,2522.46,2026-05-02T10:06:51.093379Z
ITEM_0000044909,ORD_00014984,PROD_000045,4,1626.97,6507.88,2026-05-02T21:55:14.508755Z
ITEM_0000044910,ORD_00014984,PROD_000256,3,378.64,1135.92,2026-05-02T02:09:51.079399Z
ITEM_0000044911,ORD_00014984,PROD_000093,2,990.17,1980.34,2026-05-02T19:51:47.513207Z
ITEM_0000044912,ORD_00014985,PROD_000299,4,1810.35,7241.4,2025-03-06T17:02:06.758599Z
ITEM_0000044913,ORD_00014985,PROD_000117,3,322.22,966.66,2025-03-06T20:11:05.254459Z
ITEM_0000044914,ORD_00014986,PROD_000019,7,377.92,2645.44,2025-02-28T02:49:09.977089Z
ITEM_0000044915,ORD_00014986,PROD_000015,4,67.76,271.04,2025-02-28T13:25:12.584249Z
ITEM_0000044916,ORD_00014986,PROD_000045,8,1626.97,13015.76,2025-02-28T22:15:07.724620Z
ITEM_0000044917,ORD_00014986,PROD_000124,7,1499.22,10494.54,2025-02-28T19:37:15.570767Z
ITEM_0000044918,ORD_00014987,PROD_000188,4,516.01,2064.04,2025-10-16T15:51:56.933323Z
ITEM_0000044919,ORD_00014987,PROD_000264,5,184.37,921.85,2025-10-16T08:15:50.181074Z
ITEM_0000044920,ORD_00014987,PROD_000042,3,864.89,2594.67,2025-10-16T14:52:11.836122Z
ITEM_0000044921,ORD_00014987,PROD_000167,4,1172.4,4689.6,2025-10-16T04:42:34.871270Z
ITEM_0000044922,ORD_00014987,PROD_000228,6,221.43,1328.58,2025-10-16T03:49:14.062640Z
ITEM_0000044923,ORD_00014988,PROD_000089,3,2221.64,6664.92,2026-02-09T09:59:21.595763Z
ITEM_0000044924,ORD_00014988,PROD_000154,7,2343.8,16406.6,2026-02-09T15:13:19.976787Z
ITEM_0000044925,ORD_00014989,PROD_000123,2,1308.34,2616.68,2026-07-17T09:12:02.551329Z
ITEM_0000044926,ORD_00014989,PROD_000297,6,1740.89,10445.34,2026-07-17T12:16:23.847205Z
ITEM_0000044927,ORD_00014989,PROD_000172,4,2136.63,8546.52,2026-07-17T05:45:59.791267Z
ITEM_0000044928,ORD_00014989,PROD_000246,2,968.59,1937.18,2026-07-17T00:10:39.244104Z
ITEM_0000044929,ORD_00014989,PROD_000020,2,890.63,1781.26,2026-07-17T20:18:19.708426Z
ITEM_0000044930,ORD_00014990,PROD_000081,1,2021.73,2021.73,2026-01-20T05:53:53.704384Z
ITEM_0000044931,ORD_00014990,PROD_000056,4,515.03,2060.12,2026-01-20T02:31:38.686666Z
ITEM_0000044932,ORD_00014990,PROD_000162,3,1349.07,4047.21,2026-01-20T22:41:10.582540Z
ITEM_0000044933,ORD_00014991,PROD_000272,3,1787.28,5361.84,2025-08-15T10:31:00.908315Z
ITEM_0000044934,ORD_00014991,PROD_000159,7,1257.31,8801.17,2025-08-15T03:19:57.131753Z
ITEM_0000044935,ORD_00014991,PROD_000126,4,542.02,2168.08,2025-08-15T08:34:23.671487Z
ITEM_0000044936,ORD_00014991,PROD_000149,3,977.78,2933.34,2025-08-15T00:44:06.731553Z
ITEM_0000044937,ORD_00014991,PROD_000238,5,1391.07,6955.35,2025-08-15T02:21:50.633519Z
ITEM_0000044938,ORD_00014992,PROD_000087,1,1008.42,1008.42,2026-03-08T19:31:41.462092Z
ITEM_0000044939,ORD_00014992,PROD_000230,1,1509.36,1509.36,2026-03-08T14:01:40.540253Z
ITEM_0000044940,ORD_00014992,PROD_000299,3,1810.35,5431.05,2026-03-08T12:03:13.332024Z
ITEM_0000044941,ORD_00014993,PROD_000008,2,351.22,702.44,2025-06-17T03:30:48.736005Z
ITEM_0000044942,ORD_00014994,PROD_000126,1,542.02,542.02,2026-04-09T01:06:52.773874Z
ITEM_0000044943,ORD_00014994,PROD_000176,2,531.37,1062.74,2026-04-09T20:23:43.595757Z
ITEM_0000044944,ORD_00014995,PROD_000219,2,2117.74,4235.48,2024-11-02T06:46:10.712000Z
ITEM_0000044945,ORD_00014995,PROD_000202,1,1589.35,1589.35,2024-11-02T08:22:31.419904Z
ITEM_0000044946,ORD_00014995,PROD_000049,1,437.03,437.03,2024-11-02T12:19:06.437538Z
ITEM_0000044947,ORD_00014995,PROD_000043,2,431.97,863.94,2024-11-02T08:31:34.088120Z
ITEM_0000044948,ORD_00014995,PROD_000130,1,1074.19,1074.19,2024-11-02T07:54:19.666044Z
ITEM_0000044949,ORD_00014996,PROD_000291,5,1060.51,5302.55,2024-09-15T19:59:53.780027Z
ITEM_0000044950,ORD_00014996,PROD_000297,3,1740.89,5222.67,2024-09-15T22:04:21.786087Z
ITEM_0000044951,ORD_00014996,PROD_000129,6,573.89,3443.34,2024-09-15T21:13:29.072837Z
ITEM_0000044952,ORD_00014997,PROD_000194,1,2098.18,2098.18,2025-01-03T17:11:47.382885Z
ITEM_0000044953,ORD_00014997,PROD_000060,2,85.37,170.74,2025-01-03T23:54:18.781503Z
ITEM_0000044954,ORD_00014997,PROD_000225,3,121.97,365.91,2025-01-03T20:13:21.672352Z
ITEM_0000044955,ORD_00014997,PROD_000090,3,1896.33,5688.99,2025-01-03T21:22:29.538527Z
ITEM_0000044956,ORD_00014998,PROD_000061,8,557.61,4460.88,2024-12-23T09:15:28.419532Z
ITEM_0000044957,ORD_00014998,PROD_000170,4,44.6,178.4,2024-12-23T21:23:25.012714Z
ITEM_0000044958,ORD_00014999,PROD_000268,2,466.29,932.58,2026-07-02T16:59:04.524884Z
ITEM_0000044959,ORD_00015000,PROD_000002,6,281.06,1686.36,2025-07-25T03:10:19.328608Z
ITEM_0000044960,ORD_00015000,PROD_000115,4,2032.25,8129.0,2025-07-25T21:02:59.689233Z
ITEM_0000044961,ORD_00015000,PROD_000212,8,772.7,6181.6,2025-07-25T23:48:33.030647Z
ITEM_0000044962,ORD_00015000,PROD_000219,7,2117.74,14824.18,2025-07-25T08:18:46.206329Z
ITEM_0000044963,ORD_00015000,PROD_000147,5,86.54,432.7,2025-07-25T10:08:36.290446Z
ITEM_0000044964,ORD_00015001,PROD_000126,1,542.02,542.02,2024-12-19T02:56:27.070171Z
ITEM_0000044965,ORD_00015001,PROD_000168,2,2245.05,4490.1,2024-12-19T15:22:31.401496Z
ITEM_0000044966,ORD_00015001,PROD_000179,2,130.12,260.24,2024-12-19T14:57:52.094101Z
ITEM_0000044967,ORD_00015002,PROD_000055,4,1633.8,6535.2,2026-03-25T17:32:36.536600Z
ITEM_0000044968,ORD_00015003,PROD_000183,6,1914.78,11488.68,2025-02-12T03:23:05.410871Z
ITEM_0000044969,ORD_00015003,PROD_000108,5,1047.15,5235.75,2025-02-12T16:10:50.325751Z
ITEM_0000044970,ORD_00015004,PROD_000096,6,1683.14,10098.84,2025-02-03T04:17:37.497751Z
ITEM_0000044971,ORD_00015004,PROD_000131,2,1010.05,2020.1,2025-02-03T18:17:14.295042Z
ITEM_0000044972,ORD_00015005,PROD_000171,1,1506.23,1506.23,2025-05-04T02:53:28.050242Z
ITEM_0000044973,ORD_00015005,PROD_000298,3,1467.13,4401.39,2025-05-04T11:37:59.813845Z
ITEM_0000044974,ORD_00015005,PROD_000109,1,1728.54,1728.54,2025-05-04T16:55:28.519965Z
ITEM_0000044975,ORD_00015005,PROD_000096,2,1683.14,3366.28,2025-05-04T18:39:39.364732Z
ITEM_0000044976,ORD_00015005,PROD_000185,3,1314.0,3942.0,2025-05-04T19:13:42.245737Z
ITEM_0000044977,ORD_00015006,PROD_000118,3,486.04,1458.12,2025-11-22T00:21:35.993387Z
ITEM_0000044978,ORD_00015006,PROD_000250,2,1844.15,3688.3,2025-11-22T22:59:20.668531Z
ITEM_0000044979,ORD_00015006,PROD_000177,1,1543.56,1543.56,2025-11-22T10:33:09.054044Z
ITEM_0000044980,ORD_00015006,PROD_000037,1,855.0,855.0,2025-11-22T08:45:35.983544Z
ITEM_0000044981,ORD_00015006,PROD_000168,1,2245.05,2245.05,2025-11-22T11:58:44.299933Z
ITEM_0000044982,ORD_00015007,PROD_000149,6,977.78,5866.68,2025-10-30T07:41:38.820096Z
ITEM_0000044983,ORD_00015008,PROD_000251,7,110.61,774.27,2025-06-26T21:03:11.325275Z
ITEM_0000044984,ORD_00015008,PROD_000150,8,1593.13,12745.04,2025-06-26T05:53:37.579095Z
ITEM_0000044985,ORD_00015008,PROD_000295,8,1966.41,15731.28,2025-06-26T21:16:38.980888Z
ITEM_0000044986,ORD_00015009,PROD_000190,5,392.31,1961.55,2025-08-21T06:00:20.740522Z
ITEM_0000044987,ORD_00015009,PROD_000277,6,1859.93,11159.58,2025-08-21T09:49:20.716161Z
ITEM_0000044988,ORD_00015009,PROD_000020,5,890.63,4453.15,2025-08-21T00:35:42.644301Z
ITEM_0000044989,ORD_00015009,PROD_000298,2,1467.13,2934.26,2025-08-21T06:58:49.916243Z
ITEM_0000044990,ORD_00015010,PROD_000191,6,1038.32,6229.92,2026-02-25T13:59:28.640190Z
ITEM_0000044991,ORD_00015010,PROD_000184,3,1135.08,3405.24,2026-02-25T11:47:14.779612Z
ITEM_0000044992,ORD_00015010,PROD_000157,4,298.18,1192.72,2026-02-25T15:14:10.857745Z
ITEM_0000044993,ORD_00015010,PROD_000149,7,977.78,6844.46,2026-02-25T03:28:14.934704Z
ITEM_0000044994,ORD_00015011,PROD_000009,5,1515.61,7578.05,2025-05-06T08:11:40.418768Z
ITEM_0000044995,ORD_00015011,PROD_000090,5,1896.33,8887.27,2025-05-06T05:59:20.074564Z
ITEM_0000044996,ORD_00015012,PROD_000160,5,204.02,1020.1,2025-11-15T01:40:24.480354Z
ITEM_0000044997,ORD_00015012,PROD_000014,4,1268.78,5075.12,2025-11-15T23:58:48.895866Z
ITEM_0000044998,ORD_00015012,PROD_000169,6,26.63,159.78,2025-11-15T03:16:16.721302Z
ITEM_0000044999,ORD_00015013,PROD_000099,8,1345.94,10767.52,2025-12-05T14:53:26.237536Z
ITEM_0000045000,ORD_00015013,PROD_000032,5,439.45,2197.25,2025-12-05T01:33:50.209032Z
ITEM_0000045001,ORD_00015013,PROD_000111,3,1812.09,5436.27,2025-12-05T21:33:17.931072Z
ITEM_0000045002,ORD_00015014,PROD_000253,3,2258.52,6775.56,2025-03-07T04:48:10.245522Z
ITEM_0000045003,ORD_00015014,PROD_000092,5,1892.0,9460.0,2025-03-07T10:12:27.169080Z
ITEM_0000045004,ORD_00015014,PROD_000178,6,1340.79,8044.74,2025-03-07T16:36:38.169355Z
ITEM_0000045005,ORD_00015014,PROD_000184,6,1135.08,6810.48,2025-03-07T06:32:26.376130Z
ITEM_0000045006,ORD_00015015,PROD_000041,1,2172.19,2172.19,2025-08-16T09:37:02.301906Z
ITEM_0000045007,ORD_00015015,PROD_000151,3,2037.75,6113.25,2025-08-16T19:55:13.739574Z
ITEM_0000045008,ORD_00015015,PROD_000088,3,1883.9,5651.7,2025-08-16T07:46:17.429764Z
ITEM_0000045009,ORD_00015015,PROD_000069,2,330.0,660.0,2025-08-16T22:41:50.373416Z
ITEM_0000045010,ORD_00015015,PROD_000141,2,1623.53,3247.06,2025-08-16T07:44:16.619822Z
ITEM_0000045011,ORD_00015016,PROD_000177,9,1543.56,13892.04,2025-08-15T08:52:48.647989Z
ITEM_0000045012,ORD_00015016,PROD_000005,8,2157.07,17256.56,2025-08-15T11:45:43.477766Z
ITEM_0000045013,ORD_00015017,PROD_000090,4,1896.33,7585.32,2024-11-27T06:19:54.060132Z
ITEM_0000045014,ORD_00015017,PROD_000203,2,1098.72,2197.44,2024-11-27T14:04:23.803387Z
ITEM_0000045015,ORD_00015017,PROD_000025,6,1479.15,8874.9,2024-11-27T14:31:22.581171Z
ITEM_0000045016,ORD_00015017,PROD_000200,3,818.99,2456.97,2024-11-27T19:26:25.921940Z
ITEM_0000045017,ORD_00015017,PROD_000078,3,1467.9,4403.7,2024-11-27T05:32:37.347852Z
ITEM_0000045018,ORD_00015018,PROD_000251,4,110.61,442.44,2024-09-18T17:13:26.154647Z
ITEM_0000045019,ORD_00015018,PROD_000076,5,921.15,4605.75,2024-09-18T06:15:58.810889Z
ITEM_0000045020,ORD_00015019,PROD_000029,6,496.58,2979.48,2026-04-01T16:44:05.761279Z
ITEM_0000045021,ORD_00015019,PROD_000286,3,189.32,567.96,2026-04-01T07:48:38.884590Z
ITEM_0000045022,ORD_00015019,PROD_000296,5,1116.46,5582.3,2026-04-01T08:49:19.460926Z
ITEM_0000045023,ORD_00015019,PROD_000094,6,671.02,4026.12,2026-04-01T11:26:01.999290Z
ITEM_0000045024,ORD_00015020,PROD_000075,3,1152.53,3457.59,2026-03-09T07:03:26.239216Z
ITEM_0000045025,ORD_00015020,PROD_000095,2,749.09,1498.18,2026-03-09T07:26:48.979210Z
ITEM_0000045026,ORD_00015020,PROD_000097,5,2382.96,11914.8,2026-03-09T14:11:21.091255Z
ITEM_0000045027,ORD_00015020,PROD_000266,6,1077.31,6463.86,2026-03-09T14:16:00.259474Z
ITEM_0000045028,ORD_00015021,PROD_000097,8,2382.96,19063.68,2025-08-29T07:29:56.188817Z
ITEM_0000045029,ORD_00015021,PROD_000174,6,566.7,3400.2,2025-08-29T06:26:18.455657Z
ITEM_0000045030,ORD_00015022,PROD_000194,2,2098.18,4196.36,2026-01-03T13:03:40.938634Z
ITEM_0000045031,ORD_00015023,PROD_000068,5,1927.48,9637.4,2025-10-16T19:16:56.147462Z
ITEM_0000045032,ORD_00015024,PROD_000193,5,1952.01,9760.05,2025-02-28T23:21:10.876263Z
ITEM_0000045033,ORD_00015024,PROD_000053,6,2023.35,12140.1,2025-02-28T00:04:20.491727Z
ITEM_0000045034,ORD_00015025,PROD_000223,1,1555.94,1555.94,2026-01-20T13:05:41.194516Z
ITEM_0000045035,ORD_00015026,PROD_000295,4,1966.41,7865.64,2025-08-08T07:26:23.464407Z
ITEM_0000045036,ORD_00015026,PROD_000233,4,246.87,987.48,2025-08-08T04:14:27.676109Z
ITEM_0000045037,ORD_00015027,PROD_000144,9,2195.76,25236.38,2026-04-01T20:39:58.619435Z
ITEM_0000045038,ORD_00015027,PROD_000185,8,1314.0,10512.0,2026-04-01T16:50:32.583025Z
ITEM_0000045039,ORD_00015028,PROD_000021,3,2370.94,7112.82,2025-01-16T16:34:13.868667Z
ITEM_0000045040,ORD_00015029,PROD_000001,4,914.5,3658.0,2025-08-31T05:20:43.347831Z
ITEM_0000045041,ORD_00015030,PROD_000141,9,1623.53,14611.77,2024-12-24T00:27:40.925043Z
ITEM_0000045042,ORD_00015030,PROD_000197,5,446.01,2230.05,2024-12-24T12:20:56.839034Z
ITEM_0000045043,ORD_00015030,PROD_000002,9,281.06,2529.54,2024-12-24T04:19:21.732759Z
ITEM_0000045044,ORD_00015030,PROD_000176,7,531.37,3719.59,2024-12-24T04:59:30.790517Z
ITEM_0000045045,ORD_00015031,PROD_000110,3,1182.62,3547.86,2025-10-07T03:09:30.311264Z
ITEM_0000045046,ORD_00015031,PROD_000199,3,2055.54,6166.62,2025-10-07T15:49:36.771756Z
ITEM_0000045047,ORD_00015031,PROD_000016,9,1652.24,14870.16,2025-10-07T19:46:16.716064Z
ITEM_0000045048,ORD_00015032,PROD_000065,1,1061.71,1061.71,2026-01-03T13:03:45.394286Z
ITEM_0000045049,ORD_00015032,PROD_000144,4,2195.76,8783.04,2026-01-03T11:47:17.431414Z
ITEM_0000045050,ORD_00015032,PROD_000125,2,649.8,1299.6,2026-01-03T22:11:45.751953Z
ITEM_0000045051,ORD_00015032,PROD_000182,1,683.74,683.74,2026-01-03T14:49:45.710084Z
ITEM_0000045052,ORD_00015033,PROD_000014,6,1268.78,7612.68,2026-04-27T05:04:30.223706Z
ITEM_0000045053,ORD_00015033,PROD_000003,4,458.01,1832.04,2026-04-27T15:24:10.501592Z
ITEM_0000045054,ORD_00015033,PROD_000243,5,701.93,3509.65,2026-04-27T20:56:18.318951Z
ITEM_0000045055,ORD_00015033,PROD_000245,2,1094.71,2189.42,2026-04-27T06:37:13.306713Z
ITEM_0000045056,ORD_00015034,PROD_000134,6,319.13,1914.78,2026-03-10T02:30:18.616569Z
ITEM_0000045057,ORD_00015034,PROD_000159,3,1257.31,3771.93,2026-03-10T19:43:08.873641Z
ITEM_0000045058,ORD_00015034,PROD_000292,7,2387.33,16711.31,2026-03-10T08:21:25.933352Z
ITEM_0000045059,ORD_00015034,PROD_000093,6,990.17,5941.02,2026-03-10T19:11:07.241861Z
ITEM_0000045060,ORD_00015035,PROD_000171,2,1506.23,3012.46,2025-05-27T15:14:43.203612Z
ITEM_0000045061,ORD_00015035,PROD_000063,4,120.86,483.44,2025-05-27T05:54:22.067154Z
ITEM_0000045062,ORD_00015035,PROD_000083,3,2183.58,6550.74,2025-05-27T10:11:07.509083Z
ITEM_0000045063,ORD_00015035,PROD_000192,3,2162.82,6488.46,2025-05-27T14:06:39.333488Z
ITEM_0000045064,ORD_00015035,PROD_000194,1,2098.18,2098.18,2025-05-27T16:08:08.835473Z
ITEM_0000045065,ORD_00015036,PROD_000295,5,1966.41,9832.05,2025-11-22T17:59:38.753311Z
ITEM_0000045066,ORD_00015036,PROD_000244,8,494.01,3952.08,2025-11-22T18:54:05.454689Z
ITEM_0000045067,ORD_00015036,PROD_000228,8,221.43,1771.44,2025-11-22T18:13:01.845676Z
ITEM_0000045068,ORD_00015036,PROD_000074,7,514.12,3598.84,2025-11-22T03:35:50.566860Z
ITEM_0000045069,ORD_00015037,PROD_000288,1,867.99,867.99,2025-06-23T02:39:10.915585Z
ITEM_0000045070,ORD_00015037,PROD_000122,4,2140.77,8563.08,2025-06-23T21:05:24.326689Z
ITEM_0000045071,ORD_00015037,PROD_000280,2,2231.03,4462.06,2025-06-23T22:16:01.999275Z
ITEM_0000045072,ORD_00015037,PROD_000074,2,514.12,1028.24,2025-06-23T08:31:33.096166Z
ITEM_0000045073,ORD_00015037,PROD_000251,4,110.61,442.44,2025-06-23T06:44:29.486985Z
ITEM_0000045074,ORD_00015038,PROD_000286,6,189.32,1135.92,2024-08-26T14:59:27.509277Z
ITEM_0000045075,ORD_00015038,PROD_000009,2,1515.61,3031.22,2024-08-26T13:47:10.401224Z
ITEM_0000045076,ORD_00015038,PROD_000146,4,910.42,3641.68,2024-08-26T20:58:33.945503Z
ITEM_0000045077,ORD_00015038,PROD_000202,6,1589.35,9536.1,2024-08-26T00:16:30.914190Z
ITEM_0000045078,ORD_00015038,PROD_000063,5,120.86,604.3,2024-08-26T17:30:06.340573Z
ITEM_0000045079,ORD_00015039,PROD_000100,4,2100.65,8402.6,2026-02-24T10:59:25.805860Z
ITEM_0000045080,ORD_00015039,PROD_000191,6,1038.32,6229.92,2026-02-24T02:16:58.559379Z
ITEM_0000045081,ORD_00015039,PROD_000289,3,2089.7,6269.1,2026-02-24T07:40:54.538123Z
ITEM_0000045082,ORD_00015039,PROD_000212,6,772.7,4636.2,2026-02-24T20:04:32.868651Z
ITEM_0000045083,ORD_00015040,PROD_000174,6,566.7,3400.2,2025-02-22T03:46:23.844704Z
ITEM_0000045084,ORD_00015040,PROD_000160,3,204.02,612.06,2025-02-22T01:04:36.464358Z
ITEM_0000045085,ORD_00015040,PROD_000231,2,75.66,151.32,2025-02-22T00:48:38.372497Z
ITEM_0000045086,ORD_00015040,PROD_000090,5,1896.33,9481.65,2025-02-22T07:37:58.004823Z
ITEM_0000045087,ORD_00015040,PROD_000246,6,968.59,5811.54,2025-02-22T09:14:45.464055Z
ITEM_0000045088,ORD_00015041,PROD_000249,6,741.12,4446.72,2025-08-23T00:43:25.035439Z
ITEM_0000045089,ORD_00015042,PROD_000084,4,889.72,3558.88,2025-09-07T08:44:25.613045Z
ITEM_0000045090,ORD_00015043,PROD_000001,4,914.5,3658.0,2025-08-09T19:41:22.538879Z
ITEM_0000045091,ORD_00015043,PROD_000022,7,854.4,5980.8,2025-08-09T07:37:44.711094Z
ITEM_0000045092,ORD_00015044,PROD_000044,8,761.64,6093.12,2026-03-06T10:31:19.628760Z
ITEM_0000045093,ORD_00015044,PROD_000039,5,598.02,2990.1,2026-03-06T03:33:16.969209Z
ITEM_0000045094,ORD_00015045,PROD_000272,2,1787.28,3574.56,2026-05-22T04:26:48.025691Z
ITEM_0000045095,ORD_00015045,PROD_000023,2,1031.4,2062.8,2026-05-22T15:10:28.066633Z
ITEM_0000045096,ORD_00015045,PROD_000072,1,2302.86,2302.86,2026-05-22T15:50:20.412408Z
ITEM_0000045097,ORD_00015046,PROD_000028,2,788.58,1577.16,2026-01-07T12:43:51.634522Z
ITEM_0000045098,ORD_00015046,PROD_000178,1,1340.79,1340.79,2026-01-07T13:51:29.121404Z
ITEM_0000045099,ORD_00015046,PROD_000062,3,201.48,604.44,2026-01-07T11:12:33.875839Z
ITEM_0000045100,ORD_00015047,PROD_000215,3,444.61,1333.83,2025-01-18T21:54:44.286142Z
ITEM_0000045101,ORD_00015047,PROD_000232,4,303.68,1214.72,2025-01-18T02:56:31.567295Z
ITEM_0000045102,ORD_00015047,PROD_000090,9,1896.33,17066.97,2025-01-18T15:15:48.804041Z
ITEM_0000045103,ORD_00015047,PROD_000248,6,2296.24,13777.44,2025-01-18T12:22:46.054339Z
ITEM_0000045104,ORD_00015048,PROD_000171,5,1506.23,7531.15,2025-12-05T09:15:38.284416Z
ITEM_0000045105,ORD_00015048,PROD_000004,4,1397.73,9785.81,2025-12-05T00:07:57.657276Z
ITEM_0000045106,ORD_00015049,PROD_000101,2,1173.06,2346.12,2026-02-19T07:33:57.891381Z
ITEM_0000045107,ORD_00015049,PROD_000277,3,1859.93,5579.79,2026-02-19T16:42:55.852845Z
ITEM_0000045108,ORD_00015049,PROD_000203,2,1098.72,2197.44,2026-02-19T08:41:15.746794Z
ITEM_0000045109,ORD_00015049,PROD_000226,4,628.97,2515.88,2026-02-19T04:17:53.151282Z
ITEM_0000045110,ORD_00015050,PROD_000276,7,161.43,1130.01,2024-08-26T19:31:40.481407Z
ITEM_0000045111,ORD_00015050,PROD_000229,6,1420.61,8523.66,2024-08-26T20:12:22.504244Z
ITEM_0000045112,ORD_00015050,PROD_000145,9,2350.21,21151.89,2024-08-26T18:23:56.248502Z
ITEM_0000045113,ORD_00015051,PROD_000151,5,2037.75,10188.75,2024-11-29T14:30:56.977879Z
ITEM_0000045114,ORD_00015051,PROD_000260,4,2302.0,9208.0,2024-11-29T08:38:07.908415Z
ITEM_0000045115,ORD_00015051,PROD_000264,5,184.37,921.85,2024-11-29T09:01:09.918777Z
ITEM_0000045116,ORD_00015051,PROD_000283,4,1095.74,4382.96,2024-11-29T00:56:30.068707Z
ITEM_0000045117,ORD_00015052,PROD_000057,6,241.4,1448.4,2025-03-09T09:11:48.674454Z
ITEM_0000045118,ORD_00015052,PROD_000062,7,201.48,1410.36,2025-03-09T08:48:27.247626Z
ITEM_0000045119,ORD_00015053,PROD_000248,5,2296.24,11481.2,2025-08-25T16:03:05.959943Z
ITEM_0000045120,ORD_00015053,PROD_000052,5,272.0,1360.0,2025-08-25T03:06:01.828878Z
ITEM_0000045121,ORD_00015054,PROD_000053,4,2023.35,8093.4,2025-10-22T17:55:36.108842Z
ITEM_0000045122,ORD_00015054,PROD_000256,5,378.64,1893.2,2025-10-22T11:47:18.583224Z
ITEM_0000045123,ORD_00015054,PROD_000135,4,2219.44,8877.76,2025-10-22T18:07:06.465666Z
ITEM_0000045124,ORD_00015054,PROD_000232,3,303.68,911.04,2025-10-22T12:03:18.521124Z
ITEM_0000045125,ORD_00015055,PROD_000241,4,1602.11,6408.44,2026-02-06T13:43:44.925701Z
ITEM_0000045126,ORD_00015055,PROD_000140,3,1231.76,3695.28,2026-02-06T14:52:47.765777Z
ITEM_0000045127,ORD_00015055,PROD_000057,8,241.4,1931.2,2026-02-06T08:00:56.106878Z
ITEM_0000045128,ORD_00015055,PROD_000211,3,1541.5,4624.5,2026-02-06T09:40:13.794317Z
ITEM_0000045129,ORD_00015055,PROD_000064,8,1755.86,14046.88,2026-02-06T00:44:04.199665Z
